Km,Vmax,id,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,polym,Complexity
180,0.00365,397,1,2.757,1.071,-0.05,6.8,25.2,3,7,0,3.204119983,1,1600,-1.301029996,0.05,-2,0.01,6.650871622,3400,1,106.121,0,26.42752786,1.75,5.88,1.05E-07,0.125,-0.125,0,0,0,-0.393990542,13.21376393,0,0,40.5,52,52.99,53,6,5.99273862,-0.254557431,-0.254557431,-1.699066797,32.03889899,10
0.16,0.00225,398,1,2.264,1.35,-0.1044,5,25,3,7,-1.602059991,-0.301029996,0.025,0.5,-0.301029996,0.5,-2.431798276,0.0037,1.83835157,40000,1,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,226,52,40.5,60.77,60.8,5.99273862,6,-0.39829863,0.037337328,-2.048432766,230.9308824,120
0.75,0.00266,399,1,2.264,1.35,-0.1044,5,25,3,7,-3,0.079181246,0.001,1.2,-2,0.01,-2.431798276,0.0037,1.83835157,40000,1,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,0,40.5,52,60.77,60.8,6,5.99273862,-0.254557431,-0.254557431,-2.048432766,230.9308824,120
0.29,3.90E-05,400,1,2.4404,1.1954,-0.29,4,37,3,7,-1.301029996,0.698970004,0.05,5,3.301029996,2000,-1.397940009,0.04,5.62518379,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,-2.230981606,0.999983537,0
44.69,2.23E-05,401,1,2.4572,1.2474,-0.29,4,37,3,7,-1.22184875,0.477121255,0.06,3,0,1,-1.397940009,0.04,5.62518379,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,-2.230981606,0.999983537,0
0.0352,2.83E-05,402,1,2.532,1.3544,-0.07,3.5,40,3,4,-1.698970004,-0.522878745,0.02,0.3,-0.698970004,0.2,-1.920818754,0.012,6.496116357,72.498,1,82.106,6.9237372,0,1.916666667,1.124887162,3.049648321,0.967592593,0.967592593,12.39368714,0,12.39368714,-0.348825792,5.824404498,18.21809164,226,52,40.5,28.68,0.2,5.99273862,6,-0.39829863,0.037337328,-1.682965305,0,44
0.134,2.91E-05,403,1,2.5448,1.3148,-0.07,3.5,40,3,4.6,-1.301029996,0,0.05,1,-1,0.1,-1.920818754,0.012,6.496116357,72.498,1,82.106,6.9237372,0,1.916666667,1.124887162,3.049648321,0.967592593,0.967592593,12.39368714,0,12.39368714,-0.348825792,5.824404498,18.21809164,0,40.5,52,28.68,0.2,6,5.99273862,-0.254557431,-0.254557431,-1.682965305,0,44
0.112,4.70E-06,404,1,2.771,1.299,0.0782,3.5,40,3,7,-1.698970004,-0.522878745,0.02,0.3,-0.698970004,0.2,-1.920818754,0.012,5.165008357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.254,3.89E-06,405,1,2.771,1.299,-0.0252,3.5,40,3,7,-1.301029996,0,0.05,1,-1,0.1,-1.920818754,0.012,4.830284758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.0923,no,406,1,2.718,1.179,0.3,4,37,3,7,-3,-0.522878745,0.001,0.3,1.446269447,291.24,-1,0.1,8.788256777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.307,0.00106,407,1,2.8098,1.1762,-0.01,4.6,25,3,6,-3,-0.045757491,0.001,0.9,2.799340549,630,-0.77457904,0.2934,3.063567897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
323.6,0.00117,408,1,2.6994,1.065,-0.0095,4.6,25,3,5.4,-3,2.929418926,0.001,850,-0.080921908,0.83,-1.539794001,0.2172,3.063567897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.16,1.15E-05,409,1,2.259,1.571,0.5566,6.78,34.6,3,7,-3,-0.096910013,0.001,0.8,0.079181246,1.2,-1.698970004,0.02,5.642440777,364.45,0.2,485.617,12.84164325,27.68777235,3.625283579,23.49846409,-6.65E-07,0,-1.00462963,0,4.939814815,5.752853607,-1,4.483030858,0,226,52,40.5,63.32,14.3736905,5.99273862,6,-0.39829863,0.037337328,-2.23098207,0.750488554,0
1.158,2.17E-05,410,1,2.259,1.571,0.829,6.78,37,3,7,-3,0.255272505,0.001,1.8,-0.22184875,0.6,-1.698970004,0.02,5.642440777,364.45,0.2,485.617,12.84164325,27.68777235,3.625283579,23.49846409,-6.65E-07,0,-1.00462963,0,4.939814815,5.752853607,-1,4.483030858,0,0,40.5,52,63.32,14.37368958,6,5.99273862,-0.254557431,-0.254557431,-2.23098207,0.750488554,0
0.85,0.0001331,411,1,2.724,1.07,-0.119,4,40,3,7,-0.698970004,0.204119983,0.2,1.6,-0.698970004,0.2,-1.397940009,0.04,6.903089987,20000,0.2,106.121,0,26.42752786,1.75,5.88,1.05E-07,0.125,-0.125,0,0,0,-0.393990542,13.21376393,0,226,52,40.5,52.99,53,5.99273862,6,-0.39829863,0.037337328,-1.699066797,188.4641117,0
1.66,7.74E-05,412,1,2.724,1.07,-0.119,4,40,3,7,-3,1.204119983,0.001,16,-0.494850022,0.32,-1.397940009,0.04,6.903089987,20000,0.2,106.121,0,26.42752786,1.75,5.88,1.05E-07,0.125,-0.125,0,0,0,-0.393990542,13.21376393,0,0,40.5,52,52.99,53,6,5.99273862,-0.254557431,-0.254557431,-1.699066797,188.4641117,0
0.139,0.0045,413,1,2.73,1.289,-0.084,4,40,3,7,-0.602059991,-0.124938737,0.25,0.75,2.903089987,800,-0.939360788,0.1234,2.709269961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
310,0.00363,414,1,2.73,1.289,-0.084,4,40,3,7,-3,3.255272505,0.001,1800,-0.096910013,0.8,-1.065765431,0.41734,2.709269961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.04,8.90E-05,415,1,2.19,1.38,-0.225,4,30,3,4,-3,-0.040958608,0.001,0.91,1.113943352,13,-1.219338584,0.243734,4.255272505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
13.2,0.000154,416,1,2.19,1.38,-0.225,4,30,3,4,-3,1.653212514,0.001,45,-1,0.1,-1.838720586,0.015734,4.255272505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
7.44,0.000117,418,1,2.205,1.31,-0.225,4,30,3,4,-3,1.653212514,0.001,45,-1,0.1,-1.838720586,0.015734,4.584331224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.0348,0.000734,419,1,2.05,1.405,-0.59,5,20,3,7,-3,0,0.001,1,2.301029996,200,-0.397940009,0.4,10.19382003,288.38,0.2,288.385,6.420821623,6.606881965,2.242565716,14.28271984,0,0,-4.484381926,0,0,0,-0.725519272,12.84164325,0,226,52,40.5,66.43,74.8,5.99273862,6,-0.39829863,0.037337328,0,0.999982662,0
87,4.78E-05,420,1,2.05,1.405,-0.59,5,20,3,7,-3,2.698970004,0.001,500,-0.522878745,0.3,-0.397940009,0.4,10.19382003,288.38,0.2,288.385,6.420821623,6.606881965,2.242565716,14.28271984,0,0,-4.484381926,0,0,0,-0.725519272,12.84164325,0,0,40.5,52,66.43,74.8,6,5.99273862,-0.254557431,-0.254557431,0,0.999982662,0
0.007,8.96E-05,421,1,2.24,1.285,0.17,4,40,3,6,-3,-1.124938737,0.001,0.075,1.113943352,13,-2.175874166,0.00667,4.959637541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
12,0.000219,422,1,2.24,1.285,0.17,4,40,3,6,-3,1.62324929,0.001,42,-1,0.1,-2.175874166,0.00667,4.959637541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.0095,3.57E-05,423,1,2.135,1.395,-0.2,4,40,1,6,-3,-0.903089987,0.001,0.125,1.113943352,13,-2.096910013,0.008,3.243038049,131.2,0.2,129.159,12.84164325,5.917906046,0,2.351355522,2.49148353,0.094907407,-0.736111111,0,5.499074074,6.041840829,-0.480983219,19.26246487,0,226,52,40.5,63.32,-2,5.99273862,6,-0.39829863,0.037337328,-2.071186471,1.015802228,0
3.62,5.60E-05,424,1,2.135,1.395,-0.2,4,40,1,6,-3,1.591064607,0.001,39,-1,0.1,-2.096910013,0.008,3.243038049,131.2,0.2,129.159,12.84164325,5.917906046,0,2.351355522,2.49148353,0.094907407,-0.736111111,0,5.499074074,6.041840829,-0.480983219,19.26246487,0,0,40.5,52,63.32,-2,6,5.99273862,-0.254557431,-0.254557431,-2.071186471,1.015802228,0
0.0323,8.63E-05,425,1,2.7972,1.039,0.1204,4.5,25,3,6,-3,-0.045757491,0.001,0.9,2.42258984,264.6,-1.301029996,0.05,6.765817515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
2.01,9.78E-05,427,1,2.21,1.312,0.045,3,30,3,4,1.397940009,2.397940009,25,250,-0.193820026,0.64,-1.309031028,0.0795,1.341474094,307.33,0.2,307.328,6.420821623,0,-0.566597345,9.150713742,4.208861414,0.025618544,-1.219679189,0,5.229708173,12.17367523,-0.480086286,0,0,226,52,40.5,158.82,-4.5,5.99273862,6,-0.39829863,0.037337328,-2.157158002,1.000006508,0
0.274,6.81E-05,428,1,2.455,0.75,-0.06,4,25,3,6,-3,-0.096910013,0.001,0.8,2.602059991,400,-1.698970004,0.02,5.447158031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
119.6,7.16E-05,429,1,2.455,0.75,-0.06,4,25,3,6,-3,2.903089987,0.001,800,-0.22184875,0.6,-1.698970004,0.02,5.447158031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
1.502,0.0001472,430,1,1.9,1.1,0.024,4,40,3,7,-0.698970004,0.204119983,0.2,1.6,1.301029996,20,-1.359132585,0.083734,3.237543738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.065,5.65E-05,431,1,1.9,1.1,-0.0252,4,40,3,7,1.301029996,2.301029996,20,200,-0.494850022,0.32,-0.685193746,0.32,3.237543738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.0054,no,432,1,2.135,1.395,-0.2,4,40,3,6,-3,-0.935542011,0.001,0.116,1.113943352,13,-2.096910013,0.008,3,107.15,0.2,107.15,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,1,0
6.54,no,433,1,2.135,1.395,-0.2,4,40,3,6,-3,1.653212514,0.001,45,-1,0.1,-2.096910013,0.008,3,107.15,0.2,107.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,1,0
0.0653,9.54E-05,434,1,2.01,0.893,-0.018,4,40,3,3,-1.301029996,-0.045757491,0.05,0.9,0.698970004,5,-2,0.01,6.528273777,30000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328,-2.048432761,269.9201036,0
2.907,6.97E-05,435,1,2.01,0.893,-0.018,4,40,3,3,0,1.301029996,1,20,-1,0.1,-2,0.01,6.528273777,30000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,269.9201036,0
0.094,0.00146,436,1,2.54,1.51,1.69,4.5,25,3,7,-3,-0.397940009,0.001,0.4,0.77815125,6,-0.621547679,0.4804,3.903089987,1135,1,1134.987,0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0,0,0,-0.393566318,0,0,226,52,40.5,554.05,-15,5.99273862,6,-0.39829863,0.037337328,-2.495559109,1.000011454,1480
272.78,0.0027,437,1,2.54,1.51,1.69,4.5,25,3,7,-3,3.176091259,0.001,1500,-0.920818754,0.12,-1.792674221,0.06001,3.903089987,1135,1,1134.987,0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0,0,0,-0.393566318,0,0,0,40.5,52,554.05,-15,6,5.99273862,-0.254557431,-0.254557431,-2.495559109,1.000011454,1480
92.19,0.17152,438,2,2.54,1.51,1.69,9,25,3,7,-3,2.477121255,0.001,300,0.435218252,4.3,-0.621547679,0.4804,3.903089987,1135,1,1134.987,0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0,0,0,-0.393566318,0,0,226,52,110,554.05,-15,5.99273862,9.119537037,-0.39829863,0.037337328,-2.495559109,1.000011454,1480
0.543,0.000452,439,1,1.9,0.91,0.52,6,30,3,7,-1.301029996,-0.602059991,0.05,0.25,1,10,-0.621547679,0.4804,0.903089987,1135,1,1134.987,0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0,0,0,-0.393566318,0,0,226,52,40.5,554.05,-15,5.99273862,6,-0.39829863,0.037337328,-2.495559109,1.000011454,1480
32.87,0.000434,440,1,1.9,0.91,0.52,6,30,3,7,0.698970004,2,5,100,-0.301029996,0.5,-0.621547679,0.4804,0.903089987,1135,1,1134.987,0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0,0,0,-0.393566318,0,0,0,40.5,52,554.05,-15,6,5.99273862,-0.254557431,-0.254557431,-2.495559109,1.000011454,1480
0.157,0.0001854,441,1,2.54,0.865,-0.004,4,45,3,7,-3,0,0.001,1,2,100,-0.602059991,0.25,7.869747871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
10.88,0.0001069,442,1,2.54,0.865,0.0666,4,45,3,7,-3,2.301029996,0.001,200,0,1,-0.602059991,0.25,7.869747871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
1.61,2.63E-05,443,1,2.807,1.417,0.077,4,40,3,4,-1,0.301029996,0.1,2,-0.698970004,0.2,-1.420216403,0.038,9.528273777,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,226,52,40.5,40.46,-1.4,5.99273862,6,-0.39829863,0.037337328,-1.699066797,1.000032223,0
0.046,3.70E-06,444,1,2.807,1.417,0.077,4,40,3,4,-1.301029996,-0.397940009,0.05,0.4,-0.102372909,0.79,-1.420216403,0.038,9.528273777,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,0,40.5,52,40.46,-1.4,6,5.99273862,-0.254557431,-0.254557431,-1.699066797,1.000032223,0
0.0059,0.00666,445,1,2.873,1.367,0.077,7,41,2,4,-3,-1,0.001,0.1,-1,0.1,-1.698970004,0.02,5.176091259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,70,40.5,0,0,0,6,0,0,0,0,0
0.0006,0.00246,446,1,2.873,1.367,0.077,7,41,2,4,-3,-1,0.001,0.1,-2.301029996,0.01,-1.698970004,0.02,5.176091259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,70,0,0,6,0,-0.254557431,-0.254557431,0,0,0
0.0062,0.00845,447,1,2.807,1.417,0.077,7,41,2,4,-3,-1,0.001,0.1,-1,0.1,-1.698970004,0.02,5.176091259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,70,40.5,0,0,0,6,0,0,0,0,0
0.0004,0.00249,448,1,2.807,1.417,0.077,7,38,2,4,-3,-1,0.001,0.1,-2.301029996,0.01,-1.698970004,0.02,5.176091259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,70,0,0,6,0,-0.254557431,-0.254557431,0,0,0
0.0313,61,449,1,2.707,1.497,0.077,7,41,3,4,-3,-1,0.001,0.1,-1,0.1,-1.698970004,0.02,3.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,70,40.5,0,0,0,6,0,0,0,0,0
0.0329,27.6,450,1,2.707,1.497,0.077,7,38,3,4,-3,-1,0.001,0.1,-2.301029996,0.01,-1.698970004,0.02,3.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,70,0,0,6,0,-0.254557431,-0.254557431,0,0,0
1.024,2.86E-05,451,1,2.707,1.497,0.077,6,25,2,4,-0.698970004,-0.096910013,0.2,0.8,1,10,0,1,5,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,226,52,40.5,40.46,-1.4,5.99273862,6,-0.39829863,0.037337328,-1.699066797,1.000032223,0
0.0998,7.35E-05,452,1,2.707,1.497,0.077,6,25,2,4,0,1.698970004,1,50,-0.096910013,0.8,0,1,5,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,0,40.5,52,40.46,-1.4,6,5.99273862,-0.254557431,-0.254557431,-1.699066797,1.000032223,0
0.243,no,725,1,2.112,1.21,-0.28,4,25,1,7,-1.301029996,0.204119983,0.05,1.6,1.477121255,30,-1.823908741,0.015,7.204119983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,177
2.95,no,726,1,2.112,1.21,-0.28,4,25,1,7,0,1.903089987,1,80,-0.096910013,0.8,-1.823908741,0.015,7.204119983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,177
2.02,4.74E-05,455,1,2.74,0.88,0.1,4,40,3,6,-0.698970004,0.301029996,0.2,2,-0.823908741,0.15,-1,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.06,3.49E-05,456,1,2.74,0.88,0.1,4,40,3,6,-3,-0.522878745,0.001,0.3,0,1,-1,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
35.18,3.39E-05,457,1,2.892,1.056,0.078,4,37,3,0,1,2,10,100,-0.096910013,0.8,-1.698970004,0.02,11.09691001,66500,1,203.434,39.28206812,0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0,0,6.9237372,-0.535385563,5.897745344,0,0,40.5,52,21.59,21.6,6,5.99273862,-0.254557431,-0.254557431,-2.205048427,326.8873443,177
12.6,no,458,1,2.136,1.528,0.315,4.56,41,3,7,-0.698970004,0.301029996,0.2,2,2,100,-0.330683119,0.467,4.806179974,70000,1,206.198,17.69618563,4.895483476,3.495202192,4.928101476,1.44E-06,0,-4.31210034,6.076020107,0.78,0,-0.744035767,5.563451492,36.40785545,226,52,40.5,57.2,65.6,5.99273862,6,-0.39829863,0.037337328,0,339.4795294,247
0.58,no,459,1,2.136,1.528,0.315,4.56,36.4,3,7,1,2.477121255,10,300,-0.301029996,0.5,-0.330683119,0.467,4.806179974,70000,1,206.198,17.69618563,4.895483476,3.495202192,4.928101476,1.44E-06,0,-4.31210034,6.076020107,0.78,0,-0.744035767,5.563451492,36.40785545,0,40.5,52,57.2,65.6,6,5.99273862,-0.254557431,-0.254557431,0,339.4795294,247
0.36,0.000158,460,1,2.876,1.068,-0.104,3.6,55,3,0,-1,0.113943352,0.1,1.3,-0.22184875,0.6,-1.698970004,0.02,11.70926996,84.912,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328,-2.048432761,0,0
0.11,0.000558,461,1,2.876,1.068,-0.104,3.6,55,3,0,-0.22184875,1,0.6,10,-0.096910013,0.8,-1.698970004,0.02,11.70926996,84.912,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,0,0
0.055,0.0001688,462,1,2.863,1.079,-0.0174,4,60,3,7,-3,-0.522878745,0.001,0.3,1.787903851,356.03,-0.698970004,0.2,11.22108807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.47,5.96E-05,463,1,2.863,1.079,0.0536,4,60,3,7,-1.823908741,-0.301029996,0.015,0.5,0.301029996,2,-0.698970004,0.2,11.22108807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.0082,8.70E-05,464,1,2.205,1.31,-0.225,4,40,1,4,-3,-0.920818754,0.001,0.12,1.113943352,13,-2.175874166,0.00667,3.301029996,84.912,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328,-2.048432761,0,0
9.36,0.000192,465,1,2.205,1.31,-0.225,4,40,1,4,-3,1.698970004,0.001,50,-1,0.1,-2.175874166,0.00667,3.301029996,84.912,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,0,0
0.0089,4.22E-05,466,1,2.19,1.38,-0.225,4,40,3,4,-3,-0.920818754,0.001,0.12,1.113943352,13,-2.175874166,0.00667,2.334453751,84.912,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328,-2.048432761,0,0
8.09,6.51E-05,467,1,2.19,1.38,-0.225,4,40,3,4,-3,1.698970004,0.001,50,-1,0.1,-2.175874166,0.00667,2.334453751,84.912,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,0,0
2.182,no,468,2,2.658,0.889,-0.295,5,25,2,6,-3,0.079181246,0.001,1.2,0,0,-1.698970004,0.02,5.740993932,288.38,0.2,288.385,6.420821623,6.606881965,2.242565716,14.28271984,0,0,-4.484381926,0,0,0,-0.725519272,12.84164325,0,226,52,40.5,66.43,74.8,5.99273862,0,-0.39829863,0.037337328,0,0.999982662,0
0.346,3.70E-05,469,1,3.105,1.132,-0.063,4.5,25,2,5.8,-0.698970004,0.505149978,0.2,3.2,2.763427994,580,0,1,7.298438225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
165,6.90E-05,470,1,3.105,1.132,-0.063,4.5,25,2,5.8,-3,0.495424251,0.001,40.28,1,10,0,1,7.298438225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.014,5.60E-06,471,1,2.42,1.49,-0.024,3.5,25,2,6,-3,0,0.001,1,3,1000,-0.823908741,0.15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.155,9.90E-06,472,1,2.42,1.49,-0.024,3.5,25,2,6,-3,2,0.001,100,1,10,-0.823908741,0.15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.433,1.43E-05,473,1,2.487,1.493,-0.04,3.5,25,2,6,-3,0,0.001,1,2,100,-1,0.1,3.079181246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
19.53,2.22E-05,474,1,2.487,1.493,-0.04,3.5,25,2,6,-3,2,0.001,100,0,1,-1,0.1,3.079181246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
1.047,3.97E-05,475,1,1.9,0.91,0.52,3,25,3,7,-0.301029996,0.903089987,0.5,8,1.903089987,80,-0.602059991,0.25,6,227.17,1,227.172,12.33872767,5.917906046,0,3.034495853,2.588799908,0.226435185,-2.397569444,6.076020107,-2.397569444,4.923311049,-0.480795864,0,22.26635848,226,52,40.5,117.74,0,5.99273862,6,-0.39829863,0.037337328,-2.268366166,0.999991196,411
31.265,0.000264,476,1,1.9,0.91,0.52,3,25,3,7,0.397940009,1.397940009,2.5,25,0.903089987,8,-0.602059991,0.25,6,227.17,1,227.172,12.33872767,5.917906046,0,3.034495853,2.588799908,0.226435185,-2.397569444,6.076020107,-2.397569444,4.923311049,-0.480795864,0,22.26635848,0,40.5,52,117.74,0,6,5.99273862,-0.254557431,-0.254557431,-2.268366166,0.999991196,411
