id,formula,activity,Km,Vmax,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1
80,Fe3O4,1,2.4600,9.62E-05,2.75,1.32,,4,40,3,7,-3,0,0.001,1,-0.522878745,0.3,-0.779255588,0.1662434,7.175979217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
81,MnO2,1,1.4100,3.96E-05,2.81,1.063,0.016,4,40,3,4,-1.301029996,-0.522878745,0.05,0.3,1.301029996,20,-0.779255588,0.1662434,9.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
82,MnO2,1,1.3400,7.75E-05,2.81,1.063,0.016,4,40,3,4,-3,0,0.001,1,-0.522878745,0.3,-0.779255588,0.1662434,9.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
83,CuO,1,25.0000,0.0001049,2.67,1.065,0.17,4.65,37,3,2,-0.698970004,1,0.2,10,2.301029996,200,-1,0.1,2.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
84,CuO,1,400.0000,0.000161,2.67,1.065,0.17,4.65,37,3,2,1,2,10,100,1,10,-1,0.1,2.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
85,GeO2,1,0.4200,0.00023397,2.963,1.063,,4,37,1,4,-3,0,0.001,1,0.602059991,4,-1,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
86,GeO2,1,1.7500,0.000234,2.963,1.063,,4,37,1,4,-3,0.602059991,0.001,4,0,1,-1,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
87,MoO2,1,0.0140,4.10E-06,3.013,1.103,-0.024,4,25,3,2,-2,-0.920818754,0.01,0.12,-1.698970004,0.02,-1.591760035,0.0256,4.285461529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
88,MoO2,1,8.8500,5.20E-05,3.013,1.103,-0.024,4,25,3,2,-0.698970004,0.230448921,0.2,1.7,-0.096910013,0.8,-1.591760035,0.0256,4.285461529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
89,WO3,1,10.6000,1.53E-05,3.17,1.13,-0.022,2,25,1,4,-0.698970004,0.146128036,0.2,1.4,-1.22184875,0.06,-2.795880017,0.0016,3.033423755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
90,WO3,1,1260.0000,3.00E-05,3.17,1.13,-0.022,2,25,1,4,-1.698970004,-0.853871964,0.02,0.14,0.146128036,1.4,-2.795880017,0.0016,3.033423755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
91,WO2.92,1,0.7900,no,3.17,1.13,-0.022,6,37,3,7,-3,0.602059991,0.001,4,0.602059991,4,-0.455931956,0.35,0.371554923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,40.5,0,0,11.3319983,6,-0.744035145,0.211204803
92,WO2.92,1,1.2600,no,3.17,1.13,-0.022,6,37,3,7,-3,0.77815125,0.001,6,-0.096910013,0.8,-0.455931956,0.35,0.371554923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
93,W18O49,1,0.0030,0.00124,3.15,1.284,,4,35,3,2,-1.602059991,-0.096910013,0.025,0.8,1.698970004,50,-1.301029996,0.05,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
94,W18O49,1,8.7340,0.00122,3.15,1.284,,4,35,3,2,0.511883361,2.301029996,3.25,200,-0.22184875,0.6,-1.301029996,0.05,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
95,Au,1,0.2000,5.59E-05,2.54,1.51,1.69,3.6,25,3,7,-0.233587153,-0.233587153,0.584,0.584,2.571708832,373,-1.320572103,0.0478,3.438384107,192.12,0.2,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,226,52,40.5,132.13,-1.7,5.99273862,6,-0.39829863,0.037337328
96,Au,1,572.9800,9.77E-05,2.54,1.51,1.69,3.6,25,3,7,2.571708832,2.571708832,373,373,-0.233587153,0.58,-1.320572103,0.0478,3.438384107,192.12,0.2,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431
97,Au,1,92.3000,3.11E-05,2.54,1.51,1.69,3.6,25,3,7,-0.233587153,-0.233587153,0.584,0.584,2.571708832,373,-1.320572103,0.0478,3.438384107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,40.5,0,0,11.3319983,6,-0.744035145,0.211204803
98,Au,1,546.6000,5.04E-05,2.54,1.51,1.69,3.6,25,3,7,2.571708832,2.571708832,373,373,-0.233587153,0.58,-1.320572103,0.0478,3.438384107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
99,Fe2O3,1,0.2980,7.36E-05,2.796,1.07,-0.014,3.5,25,3,7,-2,0,0.01,1,2.84509804,700,-2.301029996,0.005,3.484104007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
100,Fe2O3,1,146.7000,6.37E-05,2.796,1.07,-0.014,3.5,25,3,7,1,3,10,1000,-0.096910013,0.8,-2.301029996,0.005,3.484104007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
101,Fe2O3,1,0.0997,0.00052,2.796,1.07,-0.014,3.5,25,3,7,-1.698970004,0.041392685,0.02,1.1,2.698970004,500,-1.204119983,0.0625,3.36909279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
102,Fe2O3,1,144.3000,1.84E-05,2.796,1.07,-0.014,3.5,25,3,7,-1,2.84509804,0.1,700,-0.15490196,0.7,-1.204119983,0.0625,3.36909279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
103,Fe2O3,1,0.5304,5.43E-05,2.796,1.07,-0.014,3.5,25,3,5,-1.522878745,0.079181246,0.03,1.2,2.698970004,500,-1.204119983,0.0625,3.30871015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
104,Fe2O3,1,127.9200,3.77E-05,2.796,1.07,-0.014,3.5,25,3,5,-1,2.84509804,0.1,700,-0.15490196,0.7,-1.204119983,0.0625,3.30871015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
105,Fe2O3,1,0.7680,5.00E-06,2.796,1.07,-0.014,4,37,3,5,-0.698970004,0.698970004,0.2,5,2.944482672,880,-2.319664487,0.00479,6.124178055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
106,Fe2O3,1,0.9570,6.30E-06,2.796,1.07,-0.014,4,37,3,5,-0.698970004,0.698970004,0.2,5,2.944482672,880,-2.319664487,0.00479,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
107,Fe2O3,1,0.2570,1.65E-05,2.796,1.07,-0.014,4,37,1,5,-0.698970004,0.698970004,0.2,5,2.944482672,880,-2.319664487,0.00479,5.562506984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
108,Fe2O3,1,0.3170,1.53E-05,2.796,1.07,-0.014,4,37,1,5,-0.698970004,0.698970004,0.2,5,2.944482672,880,-2.319664487,0.00479,5.472756449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
109,Fe2O3,1,0.5180,1.06E-05,2.796,1.07,-0.014,4,37,1,5,-0.698970004,0.698970004,0.2,5,2.944482672,880,-2.319664487,0.00479,5.398287305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
110,Fe3O4,1,0.0980,3.44E-05,2.75,1.32,,3.5,40,3,7,-1.301029996,-0.096910013,0.05,0.8,2.72427587,530,-1.397940009,0.04,7.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
111,Fe3O4,1,154.0000,9.78E-05,2.75,1.32,,3.5,40,3,7,0,3.354108439,1,2260,-0.088309841,0.82,-1.397940009,0.04,7.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
112,Fe3O4,1,0.3740,2.60E-05,2.75,1.32,,7.4,30,3,7,-1,0.301029996,0.1,2,2.397940009,250,-1.522878745,0.03,3.341830057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
113,Fe3O4,1,54.6000,1.80E-05,2.75,1.32,,7.4,30,3,7,0,2.77815125,1,600,0,1,-1.522878745,0.03,3.341830057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
114,Fe3O4,1,0.2600,3.51E-06,2.75,1.32,,4,25,3,7,-2,-0.096910013,0.01,0.8,1,10,-1.301029996,0.05,8.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
115,Fe3O4,1,6.6600,1.29E-06,2.75,1.32,,4,25,3,7,-3,2.301029996,0.001,200,-0.301029996,0.5,-1.301029996,0.05,8.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
116,Fe3O4,1,0.2950,7.20E-06,2.75,1.32,,4,25,3,7,-1.301029996,0,0.05,1,1,10,-1.301029996,0.05,4.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
117,Fe3O4,1,0.2700,3.50E-05,2.75,1.32,,4,25,3,7,-1.301029996,0,0.05,1,1,10,-1.301029996,0.05,4.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,40.5,0,0,11.3319983,6,-0.744035145,0.211204803
118,Fe3O4,1,0.2330,0.000176,2.75,1.32,,3.6,25,3,7,-2,0.230448921,0.01,1.7,2.822037248,663.8,-2.879426069,0.00132,2.725455057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
119,Fe3O4,1,479.9100,0.000275,2.75,1.32,,3.6,25,3,7,-3,2.84509804,0.001,700,0.218272854,1.65,-2.879426069,0.00132,2.725455057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
120,Co3O4,1,0.1030,0.000256,2.771,1.299,,3.6,25,3,7,-2,0.230448921,0.01,1.7,2.822037248,663.8,-2.879426069,0.00132,2.571997489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
121,Co3O4,1,173.5100,0.000189,2.771,1.299,,3.6,25,3,7,-3,2.84509804,0.001,700,0.218272854,1.65,-2.879426069,0.00132,2.571997489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
122,NiO,1,0.0180,2.40E-05,2.675,1.305,-0.13,4,30,3,7,-1.301029996,-0.698970004,0.05,0.2,2,100,-0.720159282,0.1904762,3.528273777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
123,NiO,1,1.7700,no,2.675,1.305,-0.13,4,30,3,7,1,1.875061263,10,75,1,10,-0.720159282,0.1904762,3.528273777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
124,Co3O4/CeO2,1,0.3600,no,,,-0.29,4,25,1,7,-2,-0.698970004,0.01,0.2,2.944482672,880,0.477121255,3,8.477121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
125,Co3O4/CeO2,1,132.2100,4.34E-05,,,-0.29,4,25,1,7,2.944482672,2.944482672,880,880,1.176091259,15,0.477121255,3,8.477121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
126,Co3O4,1,0.5100,0.0001241,2.771,1.299,,6,30,2,7,0,0.477121255,1,3,0.079181246,1.2,0.477121255,3,5.176091259,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
127,Co3O4,1,140.5600,3.43E-05,2.771,1.299,,6,30,2,7,1.698970004,2.698970004,50,500,-0.096910013,0.8,0.477121255,3,4.444154137,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
128,CeO2,1,0.4200,0.0001374,2.667,1.177,-0.29,6,30,3,7,0,0.477121255,1,3,0.079181246,1.2,0.477121255,3,2.334453751,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
129,CeO2,1,138.3100,3.98E-05,2.667,1.177,-0.29,6,30,3,7,1.698970004,2.698970004,50,500,-0.096910013,0.8,0.477121255,3,2.334453751,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
130,Co3O4,1,0.0630,1.90E-05,2.771,1.299,,0,25,3,7,-2,0.431363764,0.01,2.7,2,100,-1.698970004,0.02,2.757234277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
131,Co3O4,1,0.6100,3.20E-05,2.771,1.299,,0,25,3,7,-1.698970004,0.431363764,0.02,2.7,2,100,-1.698970004,0.02,2.757234277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,40.5,0,0,5.394814815,6,-0.397062581,0.054727625
132,Co3O4,1,0.0790,no,2.771,1.299,,4,40,3,7,-3.522878745,-2.283996656,0.0003,0.0052,-2.22184875,0.01,-1.963526808,0.0108761,4.478281167,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
133,Co3O4,1,0.0150,no,2.771,1.299,,4,40,3,7,-3.522878745,-2.207608311,0.0003,0.0062,-2.301029996,0.01,-1.963526808,0.0108761,4.478281167,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
134,Co3O4,1,0.0910,no,2.771,1.299,,4,40,3,7,-3.522878745,-2.283996656,0.0003,0.0052,-2.22184875,0.01,-1.963526808,0.0108761,5.046435229,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
135,Co3O4,1,0.0130,no,2.771,1.299,,4,40,3,7,-3.522878745,-2.207608311,0.0003,0.0062,-2.301029996,0.01,-1.963526808,0.0108761,5.046435229,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
136,Co3O4,1,0.0262,no,2.771,1.299,,4,40,3,7,-3.522878745,-2.283996656,0.0003,0.0052,-2.22184875,0.01,-1.963526808,0.0108761,4.28925684,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
137,Co3O4,1,0.0120,no,2.771,1.299,,4,40,3,7,-3.522878745,-2.207608311,0.0003,0.0062,-2.301029996,0.01,-1.963526808,0.0108761,4.28925684,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
138,Co3O4,1,0.0370,6.27E-05,2.771,1.299,,5,25,3,7,-1.698970004,-0.301029996,0.02,0.5,1.698970004,50,-2,0.01,3.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
139,Co3O4,1,140.0700,0.000121,2.771,1.299,,5,25,3,7,-3,3.301029996,0.001,2000,-0.602059991,0.25,-2,0.01,3.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
140,Co3O4,1,0.0151,no,2.771,1.299,,4,30,3,7,-0.602059991,0,0.25,1,2.944482672,880,-1.988349217,0.0102719,5.202246445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
141,Co3O4,1,0.8268,no,2.771,1.299,,4,30,3,7,-1.397940009,-0.602059991,0.04,0.25,0.447158031,2.8,-1.988349217,0.0102719,5.202246445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
142,Co3O4,1,0.0820,6.55E-05,2.771,1.299,,6,25,3,7,-2,-0.397940009,0.01,0.4,0.301029996,2,-2,0.01,7.450396704,12600,0.2,102.133,6.9237372,25.92461228,5.041666667,2.284554637,7.29E-08,0.583333333,0.583333333,0,0,0,-0.376667636,19.82064589,0,226,52,40.5,25.06,25.1,5.99273862,6,-0.39829863,0.037337328
143,Co3O4,1,2.2200,0.0001182,2.771,1.299,,6,25,3,7,-3,0.698970004,0.001,5,-0.602059991,0.25,-2,0.01,7.450396704,12600,0.2,102.133,6.9237372,25.92461228,5.041666667,2.284554637,7.29E-08,0.583333333,0.583333333,0,0,0,-0.376667636,19.82064589,0,0,40.5,52,25.06,25.1,6,5.99273862,-0.254557431,-0.254557431
144,Co3O4,1,0.2830,0.0001052,2.771,1.299,,4.5,30,3,7,-1.096910013,0.301029996,0.08,2,1,10,-1.522878745,0.03,7.668907502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
145,Co3O4,1,5.9322,9.85E-05,2.771,1.299,,4.5,30,3,7,-0.543633967,2,0.286,100,-0.301029996,0.5,-1.522878745,0.03,7.668907502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
146,Co3O4,1,0.1200,3.32E-07,2.771,1.299,,4.4,40,3,7,-0.259637311,-0.096910013,0.55,0.8,1.397940009,25,-1.397940009,0.04,8.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
147,Co3O4,1,245.0000,0.000285,2.771,1.299,,4.4,40,3,7,-3,3,0.001,1000,-0.096910013,0.8,-1.397940009,0.04,8.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
148,CeO2,1,0.3000,8.43E-05,2.667,1.177,-0.29,4.5,32.5,3,7,-1,-0.22184875,0.1,0.6,0.544068044,3.5,-1.101423996,0.0791728,5.730378469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
149,CeO2,1,2.9700,7.67E-05,2.667,1.177,-0.29,4.5,32.5,3,7,0,0.698970004,1,5,-0.522878745,0.3,-1.101423996,0.0791728,5.730378469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
150,CeO2,1,0.1200,3.50E-05,2.667,1.177,-0.29,7.4,32.5,3,7,-1,-0.22184875,0.1,0.6,0.544068044,3.5,-1.101423996,0.0791728,5.730378469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
151,CeO2,1,0.6200,3.13E-05,2.667,1.177,-0.29,7.4,32.5,3,7,-0.522878745,-0.522878745,0.3,0.3,0.544068044,3.5,-1.101423996,0.0791728,5.730378469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
152,CeO2,1,0.2400,4.00E-06,2.667,1.177,-0.29,4,25,3,7,-2,0.397940009,0.01,2.5,3,1000,-1.602059991,0.025,3.514547753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
153,CeO2,1,0.2170,8.20E-05,2.667,1.177,-0.29,4,25,3,7,-2,0.397940009,0.01,2.5,3,1000,-1.602059991,0.025,3.341830057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
154,CeO2,1,153.6000,0.000122,2.667,1.177,-0.29,4,25,3,7,-3,3.301029996,0.001,2000,2.698970004,500,-1.602059991,0.025,3.341830057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
155,CeO2,1,0.0460,9.40E-06,2.667,1.177,-0.29,4,45,3,7,-2,-0.096910013,0.01,0.8,1.698970004,50,-0.22184875,0.6,3.237543738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
156,CeO2,1,64.6000,5.07E-05,2.667,1.177,-0.29,4,45,3,7,1,2.079181246,10,120,0.698970004,5,-0.22184875,0.6,3.237543738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
157,CeO2,1,0.2690,1.14E-05,2.667,1.177,-0.29,3.8,25,3,7,-1,0,0.1,1,2.397940009,250,-0.522878745,0.3,3.691346764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
158,CeO2,1,3.1820,9.26E-06,2.667,1.177,-0.29,3.8,25,3,7,0.301029996,1.799340549,2,63,0,1,-0.522878745,0.3,3.691346764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
159,CeO2,1,0.2740,1.59E-05,2.667,1.177,-0.29,3.8,40,1,7,-1.301029996,0.77815125,0.05,6,1.397940009,25,-2.243036963,0.0057143,2.876217841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
160,CeO2,1,0.2780,8.70E-06,2.667,1.177,-0.29,3.8,40,1,7,0,1.079181246,1,12,0.397940009,2.5,-2.243036963,0.0057143,2.876217841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
161,CeO2,1,0.0753,4.01E-07,2.667,1.177,-0.29,3.8,40,3,7,-2,-1.301029996,0.01,0.05,1.397940009,25,-1.397940009,0.04,4.702430536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
162,CeO2,1,0.9580,2.59E-06,2.667,1.177,-0.29,3.8,40,3,7,0.301029996,1.079181246,2,12,-1.301029996,0.05,-1.397940009,0.04,4.702430536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
163,CeO2,1,0.6700,3.80E-06,2.667,1.177,-0.29,3.5,40,3,7,-1.301029996,0,0.05,1,1.698970004,50,-0.779255588,0.1662434,5.197181279,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
164,CeO2,1,2.5000,0.0001667,2.667,1.177,-0.29,3.5,40,3,7,-0.301029996,0.602059991,0.5,4,2,100,-0.779255588,0.1662434,5.197181279,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
165,Fe3O4,1,3.3300,2.60E-06,2.75,1.32,,3.5,40,3,7,-1.301029996,0,0.05,1,1.698970004,50,-0.779255588,0.1662434,8.312556035,116.24,0.2,116.208,28.19068793,0,2.291666667,3.866332007,2.927819361,1.145833333,1.145833333,0,0,13.08951281,-0.308129092,13.08951281,0,226,52,40.5,6.48,0.3,5.99273862,6,-0.39829863,0.037337328
